Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
"19","'068","Bolivia (Plurinational State of)","6527","Total Bioenergy","5852","Energy production","TJ","31572.000000","33007.000000","32156.000000","34641.000000","35244.000000","36051.000000","34671.000000","34337.000000","34000.000000","33663.000000","35371.000000","35545.000000","35433.000000","35752.000000","36454.000000","37084.000000","38202.000000","39341.000000","40826.000000","42262.000000","43853.000000","43380.000000","43639.000000","43907.000000","44283.000000","44667.000000","45362.000000","45881.000000","46512.000000","48068.000000","49287.000000","50301.000000","47536.000000"
"19","'068","Bolivia (Plurinational State of)","6529","Solid biofuels","5851","Energy consumption","TJ","30144.000000","31551.000000","30581.000000","32827.000000","33324.000000","33996.000000","32631.000000","32199.000000","31765.000000","31330.000000","30860.000000","31078.000000","31265.000000","31413.000000","31782.000000","32197.000000","33133.000000","33693.000000","34197.000000","35030.000000","36519.000000","34891.000000","35537.000000","34354.000000","34957.000000","32799.000000","34889.000000","36876.000000","36601.000000","31172.000000","34619.000000","26915.000000","21788.000000"
"19","'068","Bolivia (Plurinational State of)","6529","Solid biofuels","5852","Energy production","TJ","31572.000000","33007.000000","32156.000000","34641.000000","35244.000000","36051.000000","34671.000000","34337.000000","34000.000000","33663.000000","35371.000000","35545.000000","35433.000000","35752.000000","36454.000000","37084.000000","38202.000000","39341.000000","40826.000000","42262.000000","43853.000000","43380.000000","43639.000000","43903.000000","44275.000000","44654.000000","45345.000000","45860.000000","46487.000000","47123.000000","47790.000000","48188.000000","45423.000000"
"19","'068","Bolivia (Plurinational State of)","6528","Liquid biofuels","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.000000","5.000000","7.000000","10.000000","12.000000","14.000000","783.000000","1510.000000","2113.000000","40831.000000"
"19","'068","Bolivia (Plurinational State of)","6528","Liquid biofuels","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.000000","8.000000","13.000000","17.000000","21.000000","25.000000","945.000000","1497.000000","2113.000000","2113.000000"
"278","'535","Bonaire, Sint Eustatius and Saba","6524","Charcoal","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,,,,,"3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000","3.000000"
"278","'535","Bonaire, Sint Eustatius and Saba","6525","Fuelwood","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,,,,,"1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000"
"278","'535","Bonaire, Sint Eustatius and Saba","6527","Total Bioenergy","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,,,,"0.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000"
"278","'535","Bonaire, Sint Eustatius and Saba","6529","Solid biofuels","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,,,,"0.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000"
"80","'070","Bosnia and Herzegovina","6522","Biogases","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.000000",
"80","'070","Bosnia and Herzegovina","6522","Biogases","5852","Energy production","TJ",,,,,,,,,,,,,,,,,,,,,,,"10.000000","21.000000","32.000000","42.000000","52.000000","63.000000","97.000000","67.000000","104.000000","98.000000","116.000000"
"80","'070","Bosnia and Herzegovina","6524","Charcoal","5851","Energy consumption","TJ",,,,,,,,,,,,,"5.000000","10.000000","15.000000","20.000000","25.000000","30.000000","30.000000","88.000000","88.000000","88.000000","59.000000","88.000000","590.000000","590.000000","649.000000","472.000000","324.000000","502.000000","354.000000","384.000000","386.000000"
"80","'070","Bosnia and Herzegovina","6524","Charcoal","5852","Energy production","TJ",,,,"15.000000","30.000000","44.000000","59.000000","74.000000","88.000000","59.000000","148.000000","148.000000","148.000000","442.000000","738.000000","738.000000","649.000000","649.000000","404.000000","590.000000","502.000000","560.000000","560.000000","678.000000","1298.000000","1298.000000","1328.000000","1180.000000","885.000000","944.000000","885.000000","944.000000","902.000000"
"80","'070","Bosnia and Herzegovina","6525","Fuelwood","5851","Energy consumption","TJ",,,"1389.000000","2768.000000","4156.000000","5545.000000","6924.000000","8298.000000","8313.000000","8313.000000","4330.000000","4147.000000","5773.000000","5344.000000","5180.000000","5125.000000","5700.000000","4942.000000","6011.000000","4927.000000","5274.000000","5403.000000","5268.000000","4991.000000","15992.000000","20374.000000","20195.000000","16336.000000","46855.000000","48699.000000","51585.000000","49238.000000","72888.000000"
"80","'070","Bosnia and Herzegovina","6525","Fuelwood","5852","Energy production","TJ",,,"1389.000000","2768.000000","4156.000000","5545.000000","6924.000000","8313.000000","8313.000000","8313.000000","4385.000000","4038.000000","5609.000000","6111.000000","6468.000000","6595.000000","6961.000000","6175.000000","6924.000000","6148.000000","6385.000000","6614.000000","6458.000000","6458.000000","30229.000000","30354.000000","30729.000000","28596.000000","60650.000000","60775.000000","62209.000000","62218.000000","80055.000000"
"80","'070","Bosnia and Herzegovina","6527","Total Bioenergy","5851","Energy consumption","TJ",,,"1389.000000","2768.000000","4156.000000","5545.000000","6924.000000","8298.000000","8313.000000","8313.000000","4330.000000","4147.000000","5778.000000","5354.000000","5195.000000","5145.000000","5725.000000","4972.000000","6041.000000","5015.000000","5362.000000","5491.000000","5327.000000","5079.000000","16582.000000","20964.000000","20844.000000","16808.000000","47179.000000","49201.000000","51939.000000","49671.000000","73274.000000"
"80","'070","Bosnia and Herzegovina","6527","Total Bioenergy","5852","Energy production","TJ",,,"1389.000000","2768.000000","4156.000000","5545.000000","6924.000000","8313.000000","8313.000000","8313.000000","4385.000000","4038.000000","5609.000000","6111.000000","6468.000000","6595.000000","6961.000000","6175.000000","6924.000000","6148.000000","6385.000000","6614.000000","6468.000000","6479.000000","30261.000000","30396.000000","30781.000000","28659.000000","60747.000000","60842.000000","62313.000000","62316.000000","80171.000000"
"80","'070","Bosnia and Herzegovina","6529","Solid biofuels","5851","Energy consumption","TJ",,,"1389.000000","2768.000000","4156.000000","5545.000000","6924.000000","8298.000000","8313.000000","8313.000000","4330.000000","4147.000000","5778.000000","5354.000000","5195.000000","5145.000000","5725.000000","4972.000000","6041.000000","5015.000000","5362.000000","5491.000000","5327.000000","5079.000000","16582.000000","20964.000000","20844.000000","16808.000000","47179.000000","49201.000000","51939.000000","49622.000000","73274.000000"
"80","'070","Bosnia and Herzegovina","6529","Solid biofuels","5852","Energy production","TJ",,,"1389.000000","2768.000000","4156.000000","5545.000000","6924.000000","8313.000000","8313.000000","8313.000000","4385.000000","4038.000000","5609.000000","6111.000000","6468.000000","6595.000000","6961.000000","6175.000000","6924.000000","6148.000000","6385.000000","6614.000000","6458.000000","6458.000000","30229.000000","30354.000000","30729.000000","28596.000000","60650.000000","60775.000000","62209.000000","62218.000000","80055.000000"
"80","'070","Bosnia and Herzegovina","6530","Gaseous biofuels","5851","Energy consumption","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","49.000000","0.000000"
"80","'070","Bosnia and Herzegovina","6530","Gaseous biofuels","5852","Energy production","TJ",,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10.000000","21.000000","32.000000","42.000000","52.000000","63.000000","97.000000","67.000000","104.000000","98.000000","116.000000"
"20","'072","Botswana","6519","Animal waste","5851","Energy consumption","TJ","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000",
"20","'072","Botswana","6519","Animal waste","5852","Energy production","TJ","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000",
"20","'072","Botswana","6524","Charcoal","5851","Energy consumption","TJ","1004.000000","1058.000000","1125.000000","1224.000000","1317.000000","1423.000000","1484.000000","1541.000000","1594.000000","1662.000000","1740.000000","1787.000000","1833.000000","1882.000000","1932.000000","1985.000000","2015.000000","2044.000000","2074.000000","2106.000000","2138.000000","2155.000000","2172.000000","2187.000000","2198.000000","2216.000000","2216.000000","2216.000000","2216.000000","2215.000000","2192.000000","2216.000000","2216.000000"
"20","'072","Botswana","6524","Charcoal","5852","Energy production","TJ","1004.000000","1058.000000","1125.000000","1224.000000","1314.000000","1420.000000","1483.000000","1538.000000","1591.000000","1653.000000","1732.000000","1778.000000","1825.000000","1873.000000","1923.000000","1976.000000","2006.000000","2036.000000","2065.000000","2097.000000","2129.000000","2146.000000","2164.000000","2181.000000","2198.000000","2216.000000","2216.000000","2216.000000","2216.000000","2216.000000","2216.000000","2216.000000","2216.000000"
"20","'072","Botswana","6525","Fuelwood","5851","Energy consumption","TJ","3645.000000","3534.000000","3417.000000","3325.000000","3201.000000","3062.000000","2980.000000","2899.000000","2781.000000","2696.000000","2591.000000","2545.000000","2501.000000","2458.000000","2414.000000","2370.000000","2351.000000","2333.000000","2323.000000","2303.000000","2287.000000","2283.000000","2282.000000","2280.000000","2275.000000","2271.000000","2271.000000","2271.000000","2272.000000","2273.000000","2275.000000","2280.000000","2283.000000"
"20","'072","Botswana","6525","Fuelwood","5852","Energy production","TJ","5510.000000","5500.000000","5507.000000","5599.000000","5639.000000","5697.000000","5732.000000","5754.000000","5736.000000","5763.000000","5805.000000","5845.000000","5888.000000","5934.000000","5983.000000","6038.000000","6075.000000","6111.000000","6156.000000","6199.000000","6242.000000","6270.000000","6299.000000","6328.000000","6357.000000","6387.000000","6387.000000","6388.000000","6389.000000","6390.000000","6391.000000","6391.000000","6392.000000"
"20","'072","Botswana","6527","Total Bioenergy","5851","Energy consumption","TJ","4650.000000","4593.000000","4543.000000","4550.000000","4519.000000","4486.000000","4465.000000","4441.000000","4376.000000","4359.000000","4332.000000","4333.000000","4335.000000","4341.000000","4347.000000","4356.000000","4367.000000","4378.000000","4398.000000","4410.000000","4426.000000","4439.000000","4455.000000","4468.000000","4474.000000","4488.000000","4488.000000","4488.000000","4489.000000","4489.000000","4468.000000","4497.000000","4499.000000"
"20","'072","Botswana","6527","Total Bioenergy","5852","Energy production","TJ","5511.000000","5501.000000","5508.000000","5600.000000","5640.000000","5698.000000","5733.000000","5755.000000","5737.000000","5764.000000","5806.000000","5846.000000","5889.000000","5935.000000","5984.000000","6039.000000","6076.000000","6112.000000","6157.000000","6200.000000","6243.000000","6271.000000","6300.000000","6329.000000","6358.000000","6388.000000","6388.000000","6389.000000","6390.000000","6391.000000","6392.000000","6392.000000","6392.000000"
