Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
"89","'320","Guatemala","1313","Insecticides – Pyrethroids","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"55.150000","A",,,,,,,,,,,,,"113.380000","A","78.770000","A","232.160000","A","168.300000","A","192.770000","A","171.850000","A","127.490000","A","150.780000","A","136.900000","A","105.100000","A","110.300000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1314","Insecticides – Botanical products and biologicals","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"42.210000","A",,,,,,,,,,,,,,,"23.770000","A","22.190000","A","25.500000","A","16.580000","A","30.390000","A","14.830000","A","27.640000","A","2.000000","A","5.600000","A","7.400000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1315","Insecticides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"91.280000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"281.000000","A","238.900000","A","302.600000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1316","Mineral Oils","5157","Agricultural Use","tonnes","5.000000","I","5.000000","I","5.000000","I","5.000000","I","5.000000","I","5.000000","I","5.000000","A","4.290000","I","3.570000","I","2.860000","I","2.140000","I","1.430000","I","0.710000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","4.700000","A","5.900000","A","83.900000","A","46.840000","X","41.110000","X","46.860000","X","46.280000","I","48.490000","I","48.490000","E","48.490000","E"
"89","'320","Guatemala","1320","Herbicides","5157","Agricultural Use","tonnes","6025.720000","I","6025.720000","I","6025.720000","I","6025.720000","I","6025.720000","I","6025.720000","I","6025.720000","A","5894.490000","I","5763.270000","I","5632.040000","I","5500.810000","I","5832.830000","I","6164.860000","I","6496.880000","A","7585.150000","A","8384.620000","A","9609.730000","A","16551.310000","A","10612.270000","A","8291.600000","A","8362.840000","A","8776.500000","A","12166.400000","A","11054.400000","A","6171.500000","X","5416.980000","X","6174.510000","X","6097.700000","I","6388.810000","I","6388.810000","E","6388.810000","E"
"89","'320","Guatemala","1321","Herbicides – Phenoxy hormone products","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"1114.240000","A",,,,,,,,,,,,,"2630.310000","A","2577.460000","A","3655.450000","A","3547.860000","A","2978.840000","A","3434.090000","A","2403.700000","A","2856.540000","A","2921.400000","A","3260.700000","A","3035.400000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1322","Herbicides – Triazines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"609.790000","A",,,,,,,,,,,,,"1012.110000","A","902.890000","A","1396.740000","A","1490.490000","A","1187.770000","A","1594.900000","A","1013.730000","A","704.500000","A","956.900000","A","1620.200000","A","642.600000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1323","Herbicides – Amides","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"32.710000","A",,,,,,,,,,,,,"44.970000","A",,,"14.400000","A","12.060000","A","10.910000","A",,,,,"0.140000","A","271.900000","A","164.300000","A","179.500000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1324","Herbicides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"2.610000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.400000","A","8.200000","A","2.900000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"34.750000","A",,,,,,,,,,,,,"260.700000","A","235.310000","A","187.220000","A","217.960000","A","303.720000","A","283.620000","A","328.290000","A","308.230000","A","168.100000","A","174.000000","A","173.600000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1326","Herbicides – Urea derivates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"133.320000","A",,,,,,,,,,,,,"254.980000","A","252.630000","A","359.180000","A","459.660000","A","572.660000","A","625.170000","A","229.190000","A","471.600000","A","384.000000","A","542.500000","A","439.600000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1328","Herbicides – Sulfonyl ureas","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"4.100000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.200000","A","8.000000","A","8.200000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1329","Herbicides – Bipiridils","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"4078.970000","A",,,,,,,,,,,,,"2289.390000","A","3607.520000","A","2765.430000","A","3877.080000","A","11490.290000","A","4674.030000","A","4247.120000","A","3964.340000","A","1875.300000","A","2046.100000","A","2427.700000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1330","Herbicides – Uracil","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.230000","A",,,,,,,,,,,,,"4.420000","A","9.340000","A","6.200000","A","4.620000","A","7.120000","A","0.460000","A","69.570000","A","57.490000","A","44.400000","A","30.300000","A","1.100000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1327","Herbicides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"15.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2137.900000","A","4312.100000","A","4143.800000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","3669.580000","I","3669.580000","I","3669.580000","I","3669.580000","I","3669.580000","I","3669.580000","I","3669.580000","A","3423.120000","I","3176.660000","I","2930.200000","I","2683.740000","I","2697.490000","I","2711.250000","I","2725.000000","A","2975.740000","A","3958.210000","A","4062.070000","A","4271.740000","A","4694.910000","A","3634.840000","A","4508.480000","A","4808.200000","A","4722.200000","A","5287.700000","A","2952.040000","X","2591.130000","X","2953.480000","X","2916.740000","I","3055.990000","I","3055.990000","E","3055.990000","E"
"89","'320","Guatemala","1332","Fung & Bact – Inorganics","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"357.890000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"212.000000","A","311.200000","A","437.500000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"2343.370000","A",,,,,,,,,,,,,"2440.220000","A","2706.360000","A","3611.760000","A","3792.590000","A","3967.920000","A","4289.300000","A","3396.550000","A","4195.560000","A","2954.300000","A","2721.800000","A","3133.300000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"29.210000","A",,,,,,,,,,,,,"76.870000","A","55.970000","A","97.720000","A","67.790000","A","68.010000","A","98.510000","A","82.400000","A","111.750000","A","76.400000","A","88.000000","A","68.000000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1335","Fung & Bact – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"378.290000","A",,,,,,,,,,,,,"207.910000","A","213.410000","A","248.730000","A","201.690000","A","235.810000","A","307.100000","A","155.890000","A","201.170000","A","112.400000","A","119.300000","A","110.300000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1336","Fung & Bact – Diazines, morpholines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"135.180000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57.500000","A","64.600000","A","63.700000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1337","Fung & Bact – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"425.640000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1395.600000","A","1417.300000","A","1474.900000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","3.130000","I","6.260000","I","9.390000","I","12.510000","I","15.640000","I","18.770000","I","21.900000","A","11.360000","A","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I"
"89","'320","Guatemala","1342","Seed Treat Insect – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,"21.900000","A","11.360000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"89","'320","Guatemala","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes","40.000000","I","40.000000","I","40.000000","I","40.000000","I","40.000000","I","40.000000","I","40.000000","A","34.290000","I","28.570000","I","22.860000","I","17.140000","I","11.430000","I","5.710000","I","0.000000","I","8.000000","A","18.400000","A","8.000000","A","13.000000","A","3.000000","A","0.000000","I","0.000000","I","80.700000","A","95.000000","A","87.500000","A","48.850000","X","42.880000","X","48.870000","X","48.270000","I","50.570000","I","50.570000","E","50.570000","E"
"89","'320","Guatemala","1345","Rodenticides","5157","Agricultural Use","tonnes","18.000000","I","18.000000","I","18.000000","I","18.000000","I","18.000000","I","18.000000","I","18.000000","A","14.650000","I","11.290000","I","7.940000","I","4.590000","I","3.060000","I","1.530000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","9.000000","A","6.800000","A","7.000000","A","3.910000","X","3.430000","X","3.910000","X","3.860000","I","4.050000","I","4.050000","E","4.050000","E"
"89","'320","Guatemala","1346","Rodenticides – Anti-coagulants","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.800000","A","6.200000","A","6.400000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1347","Rodenticides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"18.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.200000","A","0.600000","A","0.600000","A",,,,,,,,,,,,,,
"89","'320","Guatemala","1351","Disinfectants","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","812.900000","A","864.000000","A","660.000000","A","368.470000","X","323.420000","X","368.650000","X","364.060000","I","381.440000","I","381.440000","E","381.440000","E"
"89","'320","Guatemala","1355","Other Pesticides nes","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","724.010000","A","672.400000","A","2354.500000","A","1314.480000","X","1153.770000","X","1315.120000","X","1298.760000","I","1360.770000","I","1360.770000","E","1360.770000","E"
"90","'324","Guinea","1357","Pesticides (total)","5157","Agricultural Use","tonnes","80.000000","E","80.000000","E","80.000000","E","21.000000","E","39.000000","E","153.000000","E","157.000000","E","157.110000","E","181.460000","E","205.800000","E","230.150000","E","254.490000","E","278.840000","E","303.190000","E","327.530000","E","351.880000","E","376.220000","E","400.570000","E","424.910000","E","449.260000","E","556.240000","E","663.230000","E","770.210000","E","877.190000","E","400.650000","E","282.300000","E","163.960000","E","206.300000","E","108.500000","E","110.500000","E","110.500000","E"
"90","'324","Guinea","1309","Insecticides","5157","Agricultural Use","tonnes","77.000000","I","77.000000","I","77.000000","A","18.000000","A","20.000000","A","130.000000","A","147.000000","A","147.000000","I","140.500000","I","134.000000","I","127.500000","I","121.000000","I","114.500000","I","108.000000","I","101.490000","I","94.990000","I","88.490000","I","81.990000","I","75.490000","I","68.990000","A","69.360000","I","69.730000","I","70.100000","I","70.470000","A","128.680000","A","111.840000","I","95.000000","A","84.000000","A","32.000000","A","27.000000","A","27.000000","I"
"90","'324","Guinea","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","tonnes",,,,,"33.000000","A","6.000000","A","9.000000","A","88.000000","A","55.000000","A","55.000000","I",,,,,,,,,,,,,,,,,,,,,,,"12.180000","A",,,,,,,"59.600000","A","7.200000","A",,,,,,,,,,,,
"90","'324","Guinea","1312","Insecticides – Carbamates","5157","Agricultural Use","tonnes",,,,,"5.000000","A","0.000000","A","6.000000","A","0.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,"49.750000","A",,,,,,,"1.800000","A",,,,,,,,,,,,,,
"90","'324","Guinea","1313","Insecticides – Pyrethroids","5157","Agricultural Use","tonnes",,,,,"24.000000","A","12.000000","A","5.000000","A","42.000000","A","92.000000","A","92.000000","I",,,,,,,,,,,,,,,,,,,,,,,"6.400000","A",,,,,,,"9.000000","A","120.000000","A",,,,,,,,,,,,
"90","'324","Guinea","1315","Insecticides – Other","5157","Agricultural Use","tonnes",,,,,"15.000000","A","0.000000","A","0.000000","A","0.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.660000","A",,,,,,,"0.070000","A","1.480000","A",,,"95.000000","A","84.000000","A","32.000000","A","27.000000","A",,
"90","'324","Guinea","1320","Herbicides","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","A","1.000000","A","15.000000","A","21.000000","A","8.000000","A","8.000000","I","38.350000","I","68.710000","I","99.060000","I","129.420000","I","159.780000","I","190.130000","I","220.490000","I","250.840000","I","281.190000","I","311.550000","I","341.900000","I","372.260000","A","478.550000","I","584.840000","I","691.120000","I","797.410000","A","265.400000","I","164.100000","I","62.810000","A","108.600000","A","59.500000","A","59.500000","A","59.500000","I"
"90","'324","Guinea","1321","Herbicides – Phenoxy hormone products","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.980000","A",,,,,,,,,,,,,,
"90","'324","Guinea","1322","Herbicides – Triazines","5157","Agricultural Use","tonnes",,,,,,,"1.000000","A","5.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.250000","A",,,,,,,"23.600000","A","47.500000","I",,,,,,,,,,,,
"90","'324","Guinea","1323","Herbicides – Amides","5157","Agricultural Use","tonnes",,,,,,,,,"5.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.220000","A",,,,,,,"345.930000","A",,,,,,,,,,,,,,
"90","'324","Guinea","1324","Herbicides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.000000","A",,,,,,,,,,,,,,
"90","'324","Guinea","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.500000","A",,,,,,,"75.000000","A",,,,,,,,,,,,,,
"90","'324","Guinea","1326","Herbicides – Urea derivates","5157","Agricultural Use","tonnes",,,,,"0.000000","A","0.000000","A","0.000000","A",,,"6.000000","A","6.000000","I",,,,,,,,,,,,,,,,,,,,,,,"1.600000","A",,,,,,,"12.000000","A","12.000000","I",,,,,,,,,,,,
"90","'324","Guinea","1327","Herbicides – Other","5157","Agricultural Use","tonnes",,,,,"0.000000","A",,,"5.000000","A","21.000000","A","2.000000","A","2.000000","I",,,,,,,,,,,,,,,,,,,,,,,"160.690000","A",,,,,,,"173.900000","A","205.900000","I",,,"62.810000","A","108.600000","A","59.500000","A","59.500000","A",,
"90","'324","Guinea","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","3.000000","I","3.000000","I","3.000000","A","2.000000","A","4.000000","A","2.000000","A","2.000000","I","2.000000","I","2.380000","I","2.760000","I","3.140000","I","3.520000","I","3.900000","I","4.280000","I","4.650000","I","5.030000","I","5.410000","I","5.790000","I","6.170000","I","6.550000","A","4.910000","I","3.270000","I","1.640000","I","0.000000","I","0.000000","I","3.080000","I","6.150000","A","13.700000","A","17.000000","A","24.000000","A","24.000000","I"
"90","'324","Guinea","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,"3.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.800000","A",,,,,,,,,,,,,,,,,,,,,,
"90","'324","Guinea","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","tonnes",,,,,,,,,"3.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"90","'324","Guinea","1335","Fung & Bact – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.000000","A",,,,,,,,,,,,,,,,,,,,,,
"90","'324","Guinea","1337","Fung & Bact – Other","5157","Agricultural Use","tonnes",,,,,,,"2.000000","A","1.000000","A",,,"2.000000","I","2.000000","I",,,,,,,,,,,,,,,,,,,,,,,"0.750000","A",,,,,,,,,,,,,"6.150000","A","13.700000","A","17.000000","A","24.000000","A",,
"90","'324","Guinea","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.400000","I","0.790000","I","1.190000","I","1.580000","A","3.030000","A","1.510000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I"
"90","'324","Guinea","1317","Seed Treat Fung – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.030000","A",,,,,,,,,,,,
"90","'324","Guinea","1318","Seed Treat Fung – Benzimidazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.580000","A",,,,,,,,,,,,,,
"90","'324","Guinea","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.110000","I","0.220000","I","0.340000","I","0.450000","I","0.560000","I","0.670000","I","0.790000","I","0.900000","I","1.010000","I","1.120000","I","1.240000","I","1.350000","I","1.460000","A","3.030000","I","4.590000","I","6.160000","I","7.730000","A","3.540000","A","1.770000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I","0.000000","I"
