Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
"84","'300","Greece","3104","Nutrient potash K2O (total)","5173","Use per value of agricultural production","kg/1000 Int.$","1.510000","E","3.030000","E","2.370000","E","2.370000","E","2.230000","E","2.140000","E","1.810000","E","2.360000","E","2.400000","E","2.210000","E","2.320000","E","2.500000","E","2.800000","E","2.640000","E","2.770000","E","3.460000","E","3.850000","E","4.260000","E","4.590000","E","3.320000","E","3.670000","E","3.830000","E","4.400000","E","4.420000","E","5.360000","E","5.550000","E","4.880000","E","5.110000","E","5.640000","E","7.270000","E","5.510000","E","4.650000","E","4.700000","E","4.440000","E","4.310000","E","6.020000","E","5.450000","E","4.890000","E","4.650000","E","4.520000","E","4.520000","E","4.580000","E","4.810000","E","4.620000","E","4.380000","E","4.450000","E","4.180000","E","3.240000","E","4.070000","E","3.660000","E","3.690000","E","3.970000","E","4.370000","E","3.830000","E","3.590000","E","3.940000","E","4.060000","E","4.480000","E","4.770000","E","4.630000","E"
"89","'320","Guatemala","3102","Nutrient nitrogen N (total)","5159","Use per area of cropland","kg/ha","5.880000","E","5.790000","E","7.430000","E","5.870000","E","4.730000","E","12.610000","E","8.720000","E","15.190000","E","12.500000","E","18.630000","E","8.500000","E","14.920000","E","19.840000","E","22.570000","E","21.430000","E","29.900000","E","30.180000","E","30.140000","E","33.720000","E","29.660000","E","26.750000","E","32.900000","E","23.360000","E","31.090000","E","33.610000","E","44.820000","E","46.950000","E","34.510000","E","46.720000","E","44.820000","E","55.010000","E","56.020000","E","56.910000","E","58.640000","E","60.210000","E","57.590000","E","59.120000","E","48.170000","E","56.610000","E","54.520000","E","48.380000","E","34.060000","E","46.050000","E","59.240000","E","58.650000","E","61.850000","E","53.080000","E","38.940000","E","54.530000","E","65.620000","E","84.680000","E","88.910000","E","89.370000","E","81.380000","E","88.110000","E","81.800000","E","85.180000","E","84.520000","E","82.930000","E","103.370000","E"
"89","'320","Guatemala","3102","Nutrient nitrogen N (total)","5172","Use per capita","kg/cap","2.080000","E","1.990000","E","2.490000","E","1.910000","E","1.500000","E","3.890000","E","2.630000","E","4.460000","E","3.550000","E","5.150000","E","2.290000","E","3.970000","E","5.240000","E","5.890000","E","5.460000","E","7.570000","E","7.690000","E","7.500000","E","8.190000","E","7.130000","E","6.290000","E","7.670000","E","5.310000","E","6.900000","E","7.280000","E","9.480000","E","9.700000","E","6.970000","E","9.210000","E","8.640000","E","10.360000","E","10.300000","E","10.770000","E","11.010000","E","11.050000","E","10.330000","E","10.880000","E","9.070000","E","10.890000","E","10.690000","E","9.640000","E","6.890000","E","9.450000","E","10.970000","E","10.040000","E","10.880000","E","9.710000","E","6.310000","E","8.420000","E","9.720000","E","12.070000","E","12.150000","E","11.670000","E","10.200000","E","11.090000","E","10.090000","E","10.300000","E","10.020000","E","9.650000","E","11.800000","E"
"89","'320","Guatemala","3102","Nutrient nitrogen N (total)","5173","Use per value of agricultural production","kg/1000 Int.$","8.690000","E","7.870000","E","9.350000","E","7.030000","E","5.490000","E","14.680000","E","10.310000","E","15.910000","E","12.490000","E","18.070000","E","8.210000","E","13.380000","E","17.190000","E","18.770000","E","17.860000","E","23.940000","E","23.260000","E","23.000000","E","26.530000","E","22.250000","E","19.900000","E","24.910000","E","18.480000","E","23.800000","E","25.440000","E","33.480000","E","34.440000","E","24.380000","E","30.090000","E","26.950000","E","33.120000","E","32.730000","E","34.070000","E","34.640000","E","32.870000","E","29.620000","E","30.960000","E","25.450000","E","30.850000","E","30.310000","E","26.140000","E","17.710000","E","24.300000","E","27.450000","E","24.950000","E","26.670000","E","22.200000","E","14.460000","E","18.420000","E","21.730000","E","26.580000","E","25.690000","E","24.080000","E","20.020000","E","21.250000","E","19.230000","E","20.280000","E","19.680000","E","19.080000","E","23.250000","E"
"89","'320","Guatemala","3103","Nutrient phosphate P2O5 (total)","5159","Use per area of cropland","kg/ha","2.540000","E","2.630000","E","3.710000","E","4.280000","E","3.150000","E","7.150000","E","6.660000","E","8.140000","E","6.690000","E","7.430000","E","5.610000","E","9.940000","E","4.550000","E","8.480000","E","9.340000","E","15.990000","E","15.550000","E","13.520000","E","12.750000","E","10.630000","E","17.250000","E","5.660000","E","8.850000","E","12.270000","E","12.320000","E","15.690000","E","14.900000","E","16.810000","E","16.810000","E","15.130000","E","15.130000","E","20.110000","E","18.620000","E","19.370000","E","20.420000","E","19.370000","E","24.410000","E","21.130000","E","16.530000","E","20.190000","E","22.420000","E","18.690000","E","18.230000","E","22.300000","E","26.930000","E","21.540000","E","22.000000","E","11.060000","E","13.020000","E","30.280000","E","24.280000","E","31.610000","E","29.010000","E","36.050000","E","26.450000","E","19.280000","E","25.820000","E","25.810000","E","23.760000","E","33.560000","E"
"89","'320","Guatemala","3103","Nutrient phosphate P2O5 (total)","5172","Use per capita","kg/cap","0.900000","E","0.910000","E","1.240000","E","1.400000","E","1.000000","E","2.210000","E","2.010000","E","2.390000","E","1.900000","E","2.060000","E","1.510000","E","2.640000","E","1.200000","E","2.210000","E","2.380000","E","4.050000","E","3.960000","E","3.360000","E","3.100000","E","2.550000","E","4.060000","E","1.320000","E","2.010000","E","2.720000","E","2.670000","E","3.320000","E","3.080000","E","3.390000","E","3.310000","E","2.910000","E","2.850000","E","3.700000","E","3.520000","E","3.640000","E","3.750000","E","3.480000","E","4.490000","E","3.980000","E","3.180000","E","3.960000","E","4.470000","E","3.780000","E","3.740000","E","4.130000","E","4.610000","E","3.790000","E","4.030000","E","1.790000","E","2.010000","E","4.480000","E","3.460000","E","4.320000","E","3.790000","E","4.520000","E","3.330000","E","2.380000","E","3.120000","E","3.060000","E","2.760000","E","3.830000","E"
"89","'320","Guatemala","3103","Nutrient phosphate P2O5 (total)","5173","Use per value of agricultural production","kg/1000 Int.$","3.750000","E","3.580000","E","4.670000","E","5.130000","E","3.660000","E","8.320000","E","7.880000","E","8.530000","E","6.680000","E","7.210000","E","5.420000","E","8.910000","E","3.950000","E","7.060000","E","7.780000","E","12.800000","E","11.990000","E","10.310000","E","10.030000","E","7.970000","E","12.830000","E","4.290000","E","7.000000","E","9.390000","E","9.330000","E","11.720000","E","10.930000","E","11.870000","E","10.830000","E","9.100000","E","9.110000","E","11.750000","E","11.150000","E","11.440000","E","11.150000","E","9.960000","E","12.780000","E","11.160000","E","9.010000","E","11.220000","E","12.110000","E","9.720000","E","9.620000","E","10.330000","E","11.460000","E","9.290000","E","9.200000","E","4.110000","E","4.400000","E","10.030000","E","7.620000","E","9.130000","E","7.810000","E","8.870000","E","6.380000","E","4.530000","E","6.150000","E","6.010000","E","5.470000","E","7.550000","E"
"89","'320","Guatemala","3104","Nutrient potash K2O (total)","5159","Use per area of cropland","kg/ha","1.390000","E","1.500000","E","1.540000","E","2.030000","E","1.510000","E","1.740000","E","0.760000","E","3.110000","E","1.910000","E","3.710000","E","1.820000","E","2.220000","E","6.870000","E","8.460000","E","2.810000","E","10.720000","E","14.290000","E","11.590000","E","11.700000","E","8.570000","E","6.800000","E","6.790000","E","5.920000","E","7.170000","E","7.330000","E","8.400000","E","8.400000","E","8.800000","E","8.960000","E","5.600000","E","10.080000","E","12.320000","E","15.960000","E","10.470000","E","16.750000","E","18.850000","E","20.960000","E","13.020000","E","16.570000","E","17.950000","E","15.400000","E","4.800000","E","5.010000","E","2.850000","E","2.940000","E","3.570000","E","2.720000","E","3.750000","E","4.910000","E","8.550000","E","9.520000","E","16.060000","E","21.840000","E","22.050000","E","28.920000","E","26.700000","E","40.680000","E","40.680000","E","26.400000","E","43.240000","E"
"89","'320","Guatemala","3104","Nutrient potash K2O (total)","5172","Use per capita","kg/cap","0.490000","E","0.520000","E","0.520000","E","0.660000","E","0.480000","E","0.540000","E","0.230000","E","0.910000","E","0.540000","E","1.030000","E","0.490000","E","0.590000","E","1.810000","E","2.210000","E","0.710000","E","2.710000","E","3.640000","E","2.880000","E","2.840000","E","2.060000","E","1.600000","E","1.580000","E","1.350000","E","1.590000","E","1.590000","E","1.780000","E","1.740000","E","1.780000","E","1.770000","E","1.080000","E","1.900000","E","2.270000","E","3.020000","E","1.970000","E","3.070000","E","3.380000","E","3.860000","E","2.450000","E","3.190000","E","3.520000","E","3.070000","E","0.970000","E","1.030000","E","0.530000","E","0.500000","E","0.630000","E","0.500000","E","0.610000","E","0.760000","E","1.270000","E","1.360000","E","2.190000","E","2.850000","E","2.760000","E","3.640000","E","3.290000","E","4.920000","E","4.820000","E","3.070000","E","4.940000","E"
"89","'320","Guatemala","3104","Nutrient potash K2O (total)","5173","Use per value of agricultural production","kg/1000 Int.$","2.060000","E","2.050000","E","1.940000","E","2.430000","E","1.750000","E","2.030000","E","0.900000","E","3.250000","E","1.910000","E","3.600000","E","1.760000","E","1.990000","E","5.950000","E","7.040000","E","2.340000","E","8.590000","E","11.010000","E","8.840000","E","9.210000","E","6.430000","E","5.060000","E","5.140000","E","4.680000","E","5.490000","E","5.540000","E","6.280000","E","6.160000","E","6.210000","E","5.770000","E","3.370000","E","6.070000","E","7.200000","E","9.550000","E","6.190000","E","9.150000","E","9.700000","E","10.980000","E","6.880000","E","9.030000","E","9.980000","E","8.320000","E","2.500000","E","2.640000","E","1.320000","E","1.250000","E","1.540000","E","1.140000","E","1.390000","E","1.660000","E","2.830000","E","2.990000","E","4.640000","E","5.880000","E","5.420000","E","6.970000","E","6.280000","E","9.680000","E","9.470000","E","6.070000","E","9.730000","E"
"90","'324","Guinea","3102","Nutrient nitrogen N (total)","5159","Use per area of cropland","kg/ha","0.130000","E","0.130000","E","0.130000","E","0.210000","E","0.130000","E","0.260000","E","0.260000","E","0.260000","E","0.270000","E","0.400000","E","0.430000","E","0.460000","E","0.220000","E","0.180000","E","0.170000","E","0.170000","E","0.060000","E","0.060000","E","0.310000","E","0.010000","E","0.130000","E","0.180000","E",,,"0.030000","E","0.050000","E","0.080000","E","0.090000","E","0.080000","E","0.120000","E","0.220000","E","0.410000","E","0.080000","E","0.320000","E","0.690000","E","0.850000","E","0.730000","E","0.200000","E","0.330000","E","0.300000","E","0.300000","E","0.300000","E","0.530000","E","0.490000","E","0.490000","E","0.580000","E","0.580000","E","0.910000","E","0.790000","E","0.350000","E","0.700000","E","1.420000","E","1.450000","E","0.720000","E","0.770000","E","0.630000","E","0.590000","E","3.430000","E","1.860000","E","1.860000","E","1.860000","E"
"90","'324","Guinea","3102","Nutrient nitrogen N (total)","5172","Use per capita","kg/cap","0.140000","E","0.140000","E","0.140000","E","0.210000","E","0.130000","E","0.260000","E","0.250000","E","0.250000","E","0.240000","E","0.360000","E","0.380000","E","0.400000","E","0.180000","E","0.150000","E","0.130000","E","0.130000","E","0.040000","E","0.040000","E","0.230000","E","0.010000","E","0.090000","E","0.120000","E",,,"0.020000","E","0.030000","E","0.050000","E","0.050000","E","0.040000","E","0.060000","E","0.120000","E","0.210000","E","0.040000","E","0.150000","E","0.320000","E","0.390000","E","0.330000","E","0.090000","E","0.140000","E","0.120000","E","0.120000","E","0.120000","E","0.210000","E","0.190000","E","0.190000","E","0.220000","E","0.210000","E","0.330000","E","0.290000","E","0.130000","E","0.250000","E","0.490000","E","0.500000","E","0.250000","E","0.260000","E","0.210000","E","0.190000","E","1.080000","E","0.570000","E","0.550000","E","0.540000","E"
"90","'324","Guinea","3102","Nutrient nitrogen N (total)","5173","Use per value of agricultural production","kg/1000 Int.$","0.550000","E","0.540000","E","0.580000","E","0.890000","E","0.560000","E","1.060000","E","1.020000","E","1.010000","E","1.020000","E","1.490000","E","1.530000","E","1.660000","E","0.780000","E","0.630000","E","0.570000","E","0.540000","E","0.180000","E","0.180000","E","0.950000","E","0.040000","E","0.380000","E","0.520000","E",,,"0.070000","E","0.140000","E","0.220000","E","0.240000","E","0.200000","E","0.280000","E","0.500000","E","0.880000","E","0.160000","E","0.630000","E","1.290000","E","1.540000","E","1.310000","E","0.350000","E","0.560000","E","0.480000","E","0.460000","E","0.460000","E","0.790000","E","0.700000","E","0.680000","E","0.770000","E","0.750000","E","1.150000","E","0.960000","E","0.430000","E","0.810000","E","1.540000","E","1.590000","E","0.770000","E","0.800000","E","0.630000","E","0.560000","E","3.100000","E","1.610000","E","1.470000","E","1.380000","E"
"90","'324","Guinea","3103","Nutrient phosphate P2O5 (total)","5159","Use per area of cropland","kg/ha","0.130000","E","0.130000","E","0.130000","E","0.130000","E","0.130000","E","0.130000","E","0.130000","E","0.130000","E","0.130000","E","0.130000","E","0.030000","E","0.030000","E","0.030000","E","0.120000","E","0.110000","E","0.080000","E","0.140000","E","0.170000","E","0.280000","E","0.010000","E","0.030000","E","0.030000","E",,,"0.010000","E","0.040000","E","0.070000","E","0.090000","E","0.030000","E","0.030000","E","0.040000","E","0.040000","E","0.030000","E","0.080000","E","0.300000","E","0.430000","E","0.290000","E","0.180000","E","0.420000","E","0.410000","E","0.410000","E","0.410000","E","0.090000","E","0.060000","E","0.120000","E","0.030000","E","0.010000","E","0.030000","E","0.130000","E","0.120000","E","0.030000","E","0.750000","E","0.450000","E","0.810000","E","0.000000","E","0.050000","E","0.020000","E","1.840000","E","2.090000","E","2.090000","E","2.090000","E"
"90","'324","Guinea","3103","Nutrient phosphate P2O5 (total)","5172","Use per capita","kg/cap","0.140000","E","0.140000","E","0.140000","E","0.130000","E","0.130000","E","0.130000","E","0.130000","E","0.120000","E","0.120000","E","0.120000","E","0.020000","E","0.020000","E","0.020000","E","0.100000","E","0.090000","E","0.070000","E","0.110000","E","0.130000","E","0.210000","E","0.010000","E","0.020000","E","0.020000","E",,,"0.010000","E","0.020000","E","0.040000","E","0.050000","E","0.020000","E","0.020000","E","0.020000","E","0.020000","E","0.020000","E","0.040000","E","0.140000","E","0.190000","E","0.130000","E","0.080000","E","0.180000","E","0.170000","E","0.170000","E","0.170000","E","0.040000","E","0.020000","E","0.050000","E","0.010000","E","0.000000","E","0.010000","E","0.050000","E","0.040000","E","0.010000","E","0.260000","E","0.160000","E","0.280000","E","0.000000","E","0.020000","E","0.010000","E","0.580000","E","0.640000","E","0.620000","E","0.610000","E"
"90","'324","Guinea","3103","Nutrient phosphate P2O5 (total)","5173","Use per value of agricultural production","kg/1000 Int.$","0.550000","E","0.540000","E","0.580000","E","0.560000","E","0.560000","E","0.530000","E","0.510000","E","0.500000","E","0.510000","E","0.500000","E","0.100000","E","0.100000","E","0.100000","E","0.430000","E","0.380000","E","0.270000","E","0.450000","E","0.540000","E","0.870000","E","0.020000","E","0.100000","E","0.090000","E",,,"0.040000","E","0.100000","E","0.180000","E","0.240000","E","0.080000","E","0.070000","E","0.090000","E","0.080000","E","0.060000","E","0.160000","E","0.560000","E","0.770000","E","0.510000","E","0.320000","E","0.710000","E","0.680000","E","0.640000","E","0.650000","E","0.140000","E","0.090000","E","0.170000","E","0.040000","E","0.010000","E","0.040000","E","0.150000","E","0.150000","E","0.030000","E","0.820000","E","0.490000","E","0.880000","E","0.000000","E","0.050000","E","0.020000","E","1.660000","E","1.810000","E","1.660000","E","1.560000","E"
"90","'324","Guinea","3104","Nutrient potash K2O (total)","5159","Use per area of cropland","kg/ha","0.180000","E","0.180000","E","0.230000","E","0.460000","E","0.520000","E","0.520000","E","0.530000","E","0.260000","E","0.270000","E","0.270000","E","0.320000","E","0.270000","E","0.030000","E","0.200000","E","0.140000","E","0.110000","E","0.030000","E","0.060000","E","0.030000","E","0.060000","E","0.070000","E","0.040000","E",,,"0.020000","E","0.020000","E","0.040000","E","0.090000","E","0.080000","E","0.100000","E","0.090000","E","0.130000","E","0.040000","E","0.070000","E","0.210000","E","0.260000","E","0.250000","E","0.150000","E","0.220000","E","0.240000","E","0.240000","E","0.240000","E","0.090000","E","0.030000","E","0.160000","E","0.130000","E","0.120000","E","0.030000","E","0.130000","E","0.040000","E","0.020000","E","0.720000","E","0.470000","E","0.810000","E","0.060000","E","0.050000","E","0.010000","E","1.680000","E","1.640000","E","1.640000","E","1.640000","E"
